page_id,text,label,category,encoded_category
877,"I’ve read and accept the terms & conditions * , I also authorize Bosley to contact me by phone or text utilizing automated dialing equipment, as well as by email or mail with information about appointments, products, services, news or promotions. I also agree to Bosley's Terms of Service. Otherwise, call Bosley at 800-985-6405 to request your FREE information kit or to schedule your FREE no-obligation consultation.",1,Forced Action,0
1680,ONLY A FEW LEFT!,1,Scarcity,4
658,Order in 13:16 to get $200 off your mattress,1,Urgency,7
1466,Animals & Action Figures,0,Not Dark Pattern,2
921,Free 60 day VIP trial membership with this order. Cancel anytime.,1,Sneaking,5
906,"For more information about the VIP Rewards Club Membership, to purchase or terminate a membership, or to start or stop automatic renewal of a membership, contact Ross-Simons Customer Service by postal mail at: Ross-Simons, 9 Ross-Simons Drive, Cranston, Rhode Island 02920; or by email at customerservice@ross-simons.com; or by calling the VIP Rewards Club priority line at 800-835-3799.",1,Obstruction,3
1337,"In stock, only 1 products left",1,Scarcity,4
65,Theresa from Botkins just bought Panoply 14918 A-line Lace Formal Dress,1,Social Proof,6
758,Your order is reserved for 07:28 minutes!,1,Urgency,7
367,"No Thanks, I Don't Like Saving Money.",1,Misdirection,1
931,Enjoy FREE shipping with WSJwine Advantage,1,Sneaking,5
916,Order Subtotal $19.99 Standard Delivery $12.99 Care & Handling $2.99 Tax $2.38 Total $38.35 Savings Today $10.00,1,Sneaking,5
1109,Limited stock!,1,Scarcity,4
81,"Jessica in Orange, United States purchased a Black 1920s Sequin Maxi Flapper Dress 12 minutes ago",1,Social Proof,6
132,Someone in Keilor East bought a Piranta-Edge Skinning Knife - Blaze - Havalon Knives54 minutes ago,1,Social Proof,6
1772,Purchase protection added,1,Sneaking,5
230,"Like many websites, we share certain information, such as your IP address, device ID or similar online identifier, with certain third parties, such as social networks and advertising networks. This information is used to personalize advertising you see after you’ve visited our website. The California Consumer Privacy Act (“CCPA”) considers our sharing of that information in this manner to be a “sale.”For more information about the First and Third Party Cookies used please follow this link.",0,Not Dark Pattern,2
1610,Hurry! Less than 10 left!,1,Scarcity,4
884,"There is no commitment and no minimum to buy. Please note exact shipment times may vary. To customize this program or future shipments, call customer service anytime at 1-800-THICKEN (844-2536).",1,Obstruction,3
877,"I’ve read and accept the terms & conditions * , I also authorize Bosley to contact me by phone or text utilizing automated dialing equipment, as well as by email or mail with information about appointments, products, services, news or promotions. I also agree to Bosley's Terms of Service. Otherwise, call Bosley at 800-985-6405 to request your FREE information kit or to schedule your FREE no-obligation consultation.",1,Forced Action,0
1675,67% offers claimed. Hurry up!,1,Scarcity,4
902,We may also disclose your information to third parties who may contact you with details of other products and services which may be of interest. If you do not want your name and mailing details made available in this way please email opt-out@nextdirect.com,1,Obstruction,3
877,"I’ve read and accept the terms & conditions * , I also authorize Bosley to contact me by phone or text utilizing automated dialing equipment, as well as by email or mail with information about appointments, products, services, news or promotions. I also agree to Bosley's Terms of Service. Otherwise, call Bosley at 800-985-6405 to request your FREE information kit or to schedule your FREE no-obligation consultation.",1,Forced Action,0
879,I would like to join Backstage Pass & agree to the Terms & Conditions & to receive emails & other promotional offers.,1,Forced Action,0
690,4 days 05:46:20,1,Urgency,7
29,"Someone from Cape Town, Western Cape, South Africa just started buying Packable Travel Duffel Bag! 5 minutes ago",1,Social Proof,6
555,SAVE $200 OFF PUFFY,1,Urgency,7
926,"◊After 1 year, subscription auto renews with fee. Review your iFit® Coach account on a computer, tablet, smartphone, or equipment console.",1,Sneaking,5
1383,Only a few left,1,Scarcity,4
904,"When you join the PetPlus Plan, you are given the option to purchase your membership on an annual or monthly basis and you are automatically enrolled in our recurring billing program. You may cancel at any time by contacting our customer service team, but you will not be refunded for any unused days on your membership if you choose to cancel prior to the end of your billing cycle. You may cancel your PetPlus membership at any time without penalty if you have not utilized any of your PetPlus benefits (including discounts on products and/or services). For customers charged on a monthly basis, if you have purchased products or used services using your PetPlus benefits, we will charge a $25 administrative fee per membership cancellation if the membership is cancelled within three months of enrollment.",1,Obstruction,3
1740,Let's make sure you have everything else you need,1,Misdirection,1
895,"You may cancel or renew your membership to the VIP Program or find out more information about your VIP Program subscription, including your annual expiration date, by contacting support@grove.co.",1,Obstruction,3
879,I would like to join Backstage Pass & agree to the Terms & Conditions & to receive emails & other promotional offers.,1,Forced Action,0
638,Accord remotes,0,Not Dark Pattern,2
17,"Someone from Menlo Park, California just purchased Electric Skateboard Motor 6374 190KV.",1,Social Proof,6
812,TiesToys & GamesTravelWatches,0,Not Dark Pattern,2
160,143 BOUGHT,1,Social Proof,6
35,Someone from Norway purchased a Super FG Grater - 12x Faster - 15% OFF,1,Social Proof,6
1454,Only 25 Deals left,1,Scarcity,4
255,77 PEOPLE LIKE THIS,1,Social Proof,6
543,Hurry up! Discount Ends in DAYS HRS MINS SECS,1,Urgency,7
898,"You may cancel your JustFab VIP Membership at any time. There is absolutely no cancellation fee. If you would like to continue receiving selections, then just skip the month by clicking Skip This Month in your Boutique between the 1st and the 5th of the month. You won't be charged and no member credit will be generated for you. If you no longer want to skip the month, then call our Fashion Consultants on 020 36953830 (local rate) Mon-Fri 8:00AM to 8:00PM and Sat-Sun 10:00AM to 6:00PM or cancel your membership via chat.",1,Obstruction,3
510,Your order is reserved for 09:14 minutes! ,1,Urgency,7
672,VIP OFFERS END 00:54:59,1,Urgency,7
1315,Sorry! This product is no longer available,0,Not Dark Pattern,2
163,"Denise in Saluda, Virginia bought Terani Couture - 1911E9095 Embroidered Asymmetric Neck Mermaid Gown",1,Social Proof,6
219,251 people are viewing this right now,1,Social Proof,6
997,LIMITED TIME OFFER! FREE SHIPPING OVER $99 + FREE RETURNS*,1,Urgency,7
879,I would like to join Backstage Pass & agree to the Terms & Conditions & to receive emails & other promotional offers.,1,Forced Action,0
925,"WOULD YOU LIKE A FREE NEXT DIRECTORY? Explore all the latest collections from your free Next Directory. By opting in to receive the Next Directory you agree that we may send you, at our discretion, further Directories usually in January and July each year, at a charge of £3.75 per publication. You also agree to receive supplementary Directories and ‘New In’ publications at no additional charge.",1,Sneaking,5
1573, What's New New arrivals daily ,0,Not Dark Pattern,2
902,We may also disclose your information to third parties who may contact you with details of other products and services which may be of interest. If you do not want your name and mailing details made available in this way please email opt-out@nextdirect.com,1,Obstruction,3
1647,There are only 1 item left in stock.,1,Scarcity,4
880,I agree to receive marketing emails from Natural Life and agree to our Privacy Policy and terms of use.,1,Forced Action,0
1272,Only 5 item(s) left.,1,Scarcity,4
884,"There is no commitment and no minimum to buy. Please note exact shipment times may vary. To customize this program or future shipments, call customer service anytime at 1-800-THICKEN (844-2536).",1,Obstruction,3
83,"19,302 people have added this item to cart",1,Social Proof,6
858,"Hurry, Limited Time Offer! 11:25",1,Urgency,7
966,"Our items sell fast, don't miss out!",1,Scarcity,4
429,"No Thanks, I don't like free stuff.",1,Misdirection,1
1091,Only 14 left in stock,1,Scarcity,4
117,Share this product,0,Not Dark Pattern,2
892,"Exposed Membership (recurring subscription) and Cancellations  If You order with Exposed Membership, you are selecting a recurring billing subscription, where You will receive a new kit approximately every 60 days. You are able to cancel by contacting Exposed customer care at 1-866-404-7656, 8am – 4pm Pacific Time, M-F.  If You are part of our Monthly installment program, You will be billed in two monthly installments for each acne kit shipped. Each kit will be shipped every two months unless your membership is canceled. To cancel Your Exposed Membership, You must: 1. first pay in full for all kits that have been shipped 2. and, then contact Exposed customer care at 1-866-404-7656 8am – 4pm Pacific Time, M-F to process Your cancellation.",1,Obstruction,3
897,"If your JR Plus membership has renewed automatically, you have seven (7) days after payment is taken to cancel your annual membership. You must contact Customer Service at (888) 574-3576 within this window and not have made any eligible purchase using the JR Plus service. You will then be provided with a full refund of your membership fee for the renewal year and the JR Plus service will be cancelled from your account. If you cancel during any renewal year after the seven (7) day window expires, you are not entitled to any refund of the renewal fee, even if you have not made any eligible purchase during the renewal term.",1,Obstruction,3
889,"If you wish to cancel a membership, please contact our Customer Services Department on UK: +44 808 164 8264 (standard local call charges will apply) or via email on customer.service@beautypie.com. You can also contact the Customer Services Department by post at: Beauty Pie Limited, Customer Service Department, The Point, 210 New Kings Road, London SW6 5NZ, United Kingdom. Please quote your order number in all correspondence.",1,Obstruction,3
1465,Hurry! Only 1 Left In Stock,1,Scarcity,4
659,60% OFF ENDS IN DAYS HOURS MINUTES SECONDS,1,Urgency,7
877,"I’ve read and accept the terms & conditions * , I also authorize Bosley to contact me by phone or text utilizing automated dialing equipment, as well as by email or mail with information about appointments, products, services, news or promotions. I also agree to Bosley's Terms of Service. Otherwise, call Bosley at 800-985-6405 to request your FREE information kit or to schedule your FREE no-obligation consultation.",1,Forced Action,0
253,135 people have this in their cart,1,Social Proof,6
1088,Only 15 left in stock,1,Scarcity,4
886,"Ketolent subscriptions have no long term contracts. Pause, cancel, or change at any time. Want to swap Vanilla for Chocolate, or set up to renew every 3 weeks? No problem! Send us an email to help@ketolent.com and we'll make the change for you.",1,Obstruction,3
849,SAVE 10% On All Orders. No Voucher Code Needed Expires in 18:07:59.,1,Urgency,7
168,"Rick in Columbia, United States purchased a",1,Social Proof,6
475,"No, I Don't Like Discounts",1,Misdirection,1
433,"No Thanks, I Prefer Paying Full Price.",1,Misdirection,1
1560,1 Left,1,Scarcity,4
250,"GRACE from ORLANDO, United States bought Camouflage Jumpsuit 31 minutes ago          ",1,Social Proof,6
1301,"Hurry, Only 4 Left In Stock. Buy Now!",1,Scarcity,4
877,"I’ve read and accept the terms & conditions * , I also authorize Bosley to contact me by phone or text utilizing automated dialing equipment, as well as by email or mail with information about appointments, products, services, news or promotions. I also agree to Bosley's Terms of Service. Otherwise, call Bosley at 800-985-6405 to request your FREE information kit or to schedule your FREE no-obligation consultation.",1,Forced Action,0
454,"No Thanks, I'd rather pay full price",1,Misdirection,1
976,Blonde/Bleached Hair: All colors look great. Silver won't be prominent on bleached hair though.,0,Not Dark Pattern,2
